'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','id','outlier'
8.0,31.0,248.0,3.875,0.371,0.782,2.0,92.0,194.0,46.0,2776.0,'no'
8.0,22.0,176.0,2.75,0.392,0.778,2.3,69.0,137.0,30.0,2777.0,'no'
8.0,33.0,264.0,4.125,0.424,0.867,2.24,112.0,229.0,50.0,2778.0,'no'
11.0,40.0,440.0,3.636,0.27,0.618,1.8,119.0,272.0,66.0,2779.0,'no'
8.0,8.0,64.0,1.0,0.359,0.969,1.53,23.0,62.0,15.0,2780.0,'no'
8.0,12.0,96.0,1.5,0.438,0.927,2.1,42.0,89.0,20.0,2781.0,'no'
9.0,20.0,180.0,2.222,0.361,0.872,1.86,65.0,157.0,35.0,2782.0,'no'
8.0,9.0,72.0,1.125,0.361,0.972,1.73,26.0,70.0,15.0,2783.0,'no'
8.0,15.0,120.0,1.875,0.375,0.85,1.88,45.0,102.0,24.0,2784.0,'no'
8.0,12.0,96.0,1.5,0.396,0.927,1.65,38.0,89.0,23.0,2785.0,'no'
10.0,25.0,250.0,2.5,0.328,0.828,2.05,82.0,207.0,40.0,2786.0,'no'
8.0,10.0,80.0,1.25,0.4,1.0,1.88,32.0,80.0,17.0,2787.0,'no'
8.0,4.0,32.0,0.5,0.438,0.656,4.67,14.0,21.0,3.0,2788.0,'no'
8.0,12.0,96.0,1.5,0.427,0.875,2.56,41.0,84.0,16.0,2789.0,'no'
10.0,26.0,260.0,2.6,0.3,0.954,1.59,78.0,248.0,49.0,2790.0,'no'
10.0,6.0,60.0,0.6,0.333,0.817,2.5,20.0,49.0,8.0,2791.0,'no'
11.0,57.0,627.0,5.182,0.271,0.577,1.87,170.0,362.0,91.0,2792.0,'no'
8.0,28.0,224.0,3.5,0.406,0.777,2.07,91.0,174.0,44.0,2793.0,'no'
10.0,23.0,230.0,2.3,0.248,0.678,2.19,57.0,156.0,26.0,2794.0,'no'
11.0,32.0,352.0,2.909,0.256,0.534,2.0,90.0,188.0,45.0,2795.0,'no'
8.0,12.0,96.0,1.5,0.385,0.688,1.95,37.0,66.0,19.0,2796.0,'no'
8.0,17.0,136.0,2.125,0.36,0.831,1.96,49.0,113.0,25.0,2797.0,'no'
11.0,42.0,462.0,3.818,0.284,0.654,1.93,131.0,302.0,68.0,2798.0,'no'
8.0,14.0,112.0,1.75,0.375,0.839,2.1,42.0,94.0,20.0,2799.0,'no'
8.0,37.0,296.0,4.625,0.375,0.922,1.61,111.0,273.0,69.0,2800.0,'no'
8.0,26.0,208.0,3.25,0.346,0.909,1.85,72.0,189.0,39.0,2801.0,'no'
8.0,28.0,224.0,3.5,0.46,0.79,2.58,103.0,177.0,40.0,2802.0,'no'
10.0,44.0,440.0,4.4,0.314,0.623,1.92,138.0,274.0,72.0,2803.0,'no'
10.0,12.0,120.0,1.2,0.4,0.933,2.29,48.0,112.0,21.0,2804.0,'no'
10.0,40.0,400.0,4.0,0.333,0.783,1.82,133.0,313.0,73.0,2805.0,'no'
6.0,14.0,84.0,2.333,0.56,0.929,2.24,47.0,78.0,21.0,2806.0,'no'
7.0,33.0,231.0,4.714,0.385,0.922,2.23,89.0,213.0,40.0,2807.0,'no'
8.0,9.0,72.0,1.125,0.361,0.722,1.86,26.0,52.0,14.0,2808.0,'no'
8.0,43.0,344.0,5.375,0.343,0.977,1.71,118.0,336.0,69.0,2809.0,'no'
8.0,13.0,104.0,1.625,0.413,1.0,1.95,43.0,104.0,22.0,2810.0,'no'
11.0,33.0,363.0,3.0,0.278,0.73,2.1,101.0,265.0,48.0,2811.0,'no'
8.0,37.0,296.0,4.625,0.392,0.753,1.93,116.0,223.0,60.0,2812.0,'no'
11.0,29.0,319.0,2.636,0.32,0.618,2.22,102.0,197.0,46.0,2813.0,'no'
8.0,50.0,400.0,6.25,0.405,0.993,1.93,162.0,397.0,84.0,2814.0,'no'
8.0,38.0,304.0,4.75,0.408,0.964,1.65,124.0,293.0,75.0,2815.0,'no'
8.0,26.0,208.0,3.25,0.409,0.933,2.18,85.0,194.0,39.0,2816.0,'no'
10.0,52.0,520.0,5.2,0.306,0.688,1.96,159.0,358.0,81.0,2817.0,'no'
6.0,39.0,234.0,6.5,0.393,0.927,1.77,92.0,217.0,52.0,2818.0,'no'
6.0,7.0,42.0,1.167,0.5,0.976,2.1,21.0,41.0,10.0,2819.0,'no'
12.0,261.0,3132.0,21.75,0.207,0.564,1.81,649.0,1768.0,358.0,2820.0,'no'
11.0,146.0,1606.0,13.273,0.238,0.58,1.83,383.0,932.0,209.0,2821.0,'no'
8.0,19.0,152.0,2.375,0.355,0.954,2.0,54.0,145.0,27.0,2822.0,'no'
10.0,35.0,350.0,3.5,0.326,0.583,2.24,114.0,204.0,51.0,2823.0,'no'
8.0,57.0,456.0,7.125,0.309,0.838,1.81,141.0,382.0,78.0,2824.0,'no'
12.0,272.0,3264.0,22.667,0.219,0.589,1.8,715.0,1922.0,397.0,2825.0,'no'
11.0,26.0,286.0,2.364,0.262,0.804,1.79,75.0,230.0,42.0,2826.0,'no'
9.0,10.0,90.0,1.111,0.344,0.789,2.07,31.0,71.0,15.0,2827.0,'no'
9.0,28.0,252.0,3.111,0.317,0.976,1.95,80.0,246.0,41.0,2828.0,'no'
11.0,25.0,275.0,2.273,0.298,0.811,2.05,82.0,223.0,40.0,2829.0,'no'
8.0,8.0,64.0,1.0,0.391,1.0,2.5,25.0,64.0,10.0,2830.0,'no'
8.0,27.0,216.0,3.375,0.343,0.778,1.76,74.0,168.0,42.0,2831.0,'no'
8.0,8.0,64.0,1.0,0.406,0.953,2.17,26.0,61.0,12.0,2832.0,'no'
10.0,16.0,160.0,1.6,0.375,0.769,2.14,60.0,123.0,28.0,2833.0,'no'
10.0,19.0,190.0,1.9,0.3,0.905,1.68,57.0,172.0,34.0,2834.0,'no'
10.0,7.0,70.0,0.7,0.357,0.871,2.08,25.0,61.0,12.0,2835.0,'no'
10.0,13.0,130.0,1.3,0.315,0.915,2.41,41.0,119.0,17.0,2836.0,'no'
6.0,10.0,60.0,1.667,0.433,0.867,1.86,26.0,52.0,14.0,2838.0,'no'
8.0,13.0,104.0,1.625,0.365,0.808,1.9,38.0,84.0,20.0,2839.0,'no'
8.0,42.0,336.0,5.25,0.375,0.899,2.07,126.0,302.0,61.0,2840.0,'no'
10.0,44.0,440.0,4.4,0.318,0.87,1.75,140.0,383.0,80.0,2841.0,'no'
10.0,26.0,260.0,2.6,0.273,0.815,1.87,71.0,212.0,38.0,2842.0,'no'
10.0,30.0,300.0,3.0,0.3,0.73,2.14,90.0,219.0,42.0,2843.0,'no'
11.0,27.0,297.0,2.455,0.303,0.596,2.43,90.0,177.0,37.0,2844.0,'no'
8.0,52.0,416.0,6.5,0.325,0.877,1.75,135.0,365.0,77.0,2845.0,'no'
8.0,76.0,608.0,9.5,0.314,0.711,1.87,191.0,432.0,102.0,2846.0,'no'
10.0,15.0,150.0,1.5,0.36,0.813,2.08,54.0,122.0,26.0,2847.0,'no'
10.0,18.0,180.0,1.8,0.294,0.911,1.89,53.0,164.0,28.0,2848.0,'no'
7.0,15.0,105.0,2.143,0.4,0.752,1.83,42.0,79.0,23.0,2849.0,'no'
7.0,35.0,245.0,5.0,0.339,0.833,1.93,83.0,204.0,43.0,2850.0,'no'
7.0,26.0,182.0,3.714,0.396,1.0,2.0,72.0,182.0,36.0,2851.0,'no'
7.0,8.0,56.0,1.143,0.429,0.964,1.85,24.0,54.0,13.0,2852.0,'no'
8.0,51.0,408.0,6.375,0.306,0.637,1.95,125.0,260.0,64.0,2853.0,'no'
9.0,114.0,1026.0,12.667,0.272,0.741,1.86,279.0,760.0,150.0,2854.0,'no'
8.0,9.0,72.0,1.125,0.417,1.0,2.31,30.0,72.0,13.0,2855.0,'no'
8.0,29.0,232.0,3.625,0.345,0.681,2.0,80.0,158.0,40.0,2856.0,'no'
9.0,105.0,945.0,11.667,0.236,0.579,1.91,223.0,547.0,117.0,2857.0,'no'
9.0,101.0,909.0,11.222,0.256,0.688,1.71,233.0,625.0,136.0,2858.0,'no'
8.0,64.0,512.0,8.0,0.385,0.912,1.93,197.0,467.0,102.0,2859.0,'no'
10.0,32.0,320.0,3.2,0.306,0.788,1.69,98.0,252.0,58.0,2860.0,'no'
7.0,14.0,98.0,2.0,0.378,0.969,1.95,37.0,95.0,19.0,2861.0,'no'
10.0,61.0,610.0,6.1,0.29,0.657,2.16,177.0,401.0,82.0,2862.0,'no'
1.0,25.0,25.0,25.0,1.0,1.0,25.0,25.0,25.0,1.0,2863.0,'no'
6.0,21.0,126.0,3.5,0.246,0.254,31.0,31.0,32.0,1.0,2864.0,'yes'
7.0,109.0,763.0,15.571,0.283,0.543,1.93,216.0,414.0,112.0,2865.0,'no'
6.0,221.0,1326.0,36.833,0.268,0.536,1.95,356.0,711.0,183.0,2866.0,'no'
6.0,146.0,876.0,24.333,0.325,0.691,1.83,285.0,605.0,156.0,2867.0,'no'
5.0,10.0,50.0,2.0,0.5,0.84,2.08,25.0,42.0,12.0,2868.0,'no'
8.0,16.0,128.0,2.0,0.398,0.695,2.55,51.0,89.0,20.0,2869.0,'yes'
8.0,19.0,152.0,2.375,0.388,0.664,2.19,59.0,101.0,27.0,2870.0,'no'
10.0,46.0,460.0,4.6,0.278,0.583,1.66,128.0,268.0,77.0,2871.0,'no'
8.0,25.0,200.0,3.125,0.355,0.78,1.73,71.0,156.0,41.0,2872.0,'no'
8.0,30.0,240.0,3.75,0.354,0.75,2.02,85.0,180.0,42.0,2873.0,'no'
8.0,14.0,112.0,1.75,0.482,0.759,3.38,54.0,85.0,16.0,2874.0,'no'
8.0,5.0,40.0,0.625,0.35,0.6,3.5,14.0,24.0,4.0,2875.0,'no'
68.0,34.0,2312.0,0.5,0.224,0.526,2.44,519.0,1215.0,213.0,2876.0,'yes'
67.0,30.0,2010.0,0.448,0.169,0.46,2.26,339.0,924.0,150.0,2877.0,'yes'
6.0,12.0,72.0,2.0,0.486,0.944,2.19,35.0,68.0,16.0,2878.0,'no'
7.0,7.0,49.0,1.0,0.286,0.571,3.5,14.0,28.0,4.0,2879.0,'no'
7.0,7.0,49.0,1.0,0.265,0.612,3.25,13.0,30.0,4.0,2880.0,'no'
5.0,12.0,60.0,2.4,0.6,0.9,3.0,36.0,54.0,12.0,2881.0,'no'
11.0,261.0,2871.0,23.727,0.233,0.637,1.75,668.0,1830.0,381.0,2882.0,'no'
11.0,154.0,1694.0,14.0,0.187,0.522,1.94,317.0,884.0,163.0,2883.0,'no'
10.0,155.0,1550.0,15.5,0.275,0.803,1.85,427.0,1244.0,231.0,2884.0,'no'
20.0,39.0,780.0,1.95,0.14,0.405,3.21,109.0,316.0,34.0,2885.0,'yes'
6.0,17.0,102.0,2.833,0.137,0.627,2.8,14.0,64.0,5.0,2886.0,'yes'
8.0,24.0,192.0,3.0,0.417,0.953,1.9,80.0,183.0,42.0,2887.0,'no'
10.0,41.0,410.0,4.1,0.276,0.693,1.61,113.0,284.0,70.0,2888.0,'no'
10.0,15.0,150.0,1.5,0.273,0.947,1.41,41.0,142.0,29.0,2889.0,'no'
10.0,12.0,120.0,1.2,0.35,0.867,2.33,42.0,104.0,18.0,2890.0,'no'
10.0,55.0,550.0,5.5,0.295,0.756,1.98,162.0,416.0,82.0,2891.0,'no'
7.0,6.0,42.0,0.857,0.405,0.929,1.89,17.0,39.0,9.0,2892.0,'no'
7.0,19.0,133.0,2.714,0.398,0.88,1.83,53.0,117.0,29.0,2893.0,'no'
7.0,8.0,56.0,1.143,0.482,1.0,2.25,27.0,56.0,12.0,2894.0,'no'
7.0,7.0,49.0,1.0,0.592,0.959,2.42,29.0,47.0,12.0,2895.0,'no'
8.0,29.0,232.0,3.625,0.444,1.0,2.15,103.0,232.0,48.0,2896.0,'no'
11.0,53.0,583.0,4.818,0.249,0.734,1.93,145.0,428.0,75.0,2897.0,'no'
9.0,19.0,171.0,2.111,0.298,0.737,2.68,51.0,126.0,19.0,2898.0,'no'
10.0,13.0,130.0,1.3,0.285,0.885,1.61,37.0,115.0,23.0,2899.0,'no'
10.0,144.0,1440.0,14.4,0.256,0.625,1.8,368.0,900.0,205.0,2900.0,'no'
7.0,12.0,84.0,1.714,0.476,0.81,2.11,40.0,68.0,19.0,2901.0,'no'
7.0,2.0,14.0,0.286,0.857,0.857,12.0,12.0,12.0,1.0,2902.0,'no'
11.0,54.0,594.0,4.909,0.273,0.781,2.19,162.0,464.0,74.0,2903.0,'no'
10.0,51.0,510.0,5.1,0.28,0.814,1.66,143.0,415.0,86.0,2904.0,'no'
10.0,7.0,70.0,0.7,0.314,0.857,1.83,22.0,60.0,12.0,2905.0,'no'
10.0,37.0,370.0,3.7,0.327,0.954,1.83,121.0,353.0,66.0,2906.0,'no'
10.0,11.0,110.0,1.1,0.409,0.955,2.5,45.0,105.0,18.0,2907.0,'no'
2.0,6.0,12.0,3.0,0.583,0.917,7.0,7.0,11.0,1.0,2908.0,'no'
8.0,43.0,344.0,5.375,0.387,0.762,1.93,133.0,262.0,69.0,2909.0,'no'
8.0,28.0,224.0,3.5,0.442,0.795,2.48,99.0,178.0,40.0,2910.0,'no'
5.0,2.0,10.0,0.4,0.7,0.7,7.0,7.0,7.0,1.0,2913.0,'no'
4.0,3.0,12.0,0.75,0.667,0.917,2.67,8.0,11.0,3.0,2915.0,'no'
7.0,2.0,14.0,0.286,0.714,0.714,10.0,10.0,10.0,1.0,2916.0,'no'
10.0,72.0,720.0,7.2,0.292,0.667,1.81,210.0,480.0,116.0,2917.0,'no'
10.0,150.0,1500.0,15.0,0.252,0.585,2.07,378.0,878.0,183.0,2918.0,'no'
10.0,9.0,90.0,0.9,0.333,0.878,2.5,30.0,79.0,12.0,2919.0,'no'
10.0,34.0,340.0,3.4,0.321,0.853,2.02,109.0,290.0,54.0,2920.0,'no'
10.0,10.0,100.0,1.0,0.35,0.89,1.94,35.0,89.0,18.0,2921.0,'no'
8.0,9.0,72.0,1.125,0.375,0.681,1.69,27.0,49.0,16.0,2922.0,'no'
7.0,15.0,105.0,2.143,0.438,0.895,2.3,46.0,94.0,20.0,2923.0,'no'
10.0,30.0,300.0,3.0,0.33,0.843,1.9,99.0,253.0,52.0,2924.0,'no'
9.0,20.0,180.0,2.222,0.322,0.717,2.15,58.0,129.0,27.0,2925.0,'no'
9.0,13.0,117.0,1.444,0.368,1.0,2.69,43.0,117.0,16.0,2926.0,'no'
7.0,10.0,70.0,1.429,0.386,0.914,2.08,27.0,64.0,13.0,2927.0,'no'
7.0,20.0,140.0,2.857,0.4,1.0,1.87,56.0,140.0,30.0,2928.0,'no'
6.0,13.0,78.0,2.167,0.436,0.756,2.27,34.0,59.0,15.0,2929.0,'no'
5.0,15.0,75.0,3.0,0.507,0.787,3.17,38.0,59.0,12.0,2930.0,'no'
5.0,12.0,60.0,2.4,0.467,0.6,4.67,28.0,36.0,6.0,2931.0,'no'
5.0,13.0,65.0,2.6,0.462,0.677,4.29,30.0,44.0,7.0,2932.0,'no'
6.0,49.0,294.0,8.167,0.32,0.527,2.94,94.0,155.0,32.0,2933.0,'no'
6.0,17.0,102.0,2.833,0.451,0.745,2.56,46.0,76.0,18.0,2934.0,'no'
9.0,41.0,369.0,4.556,0.336,0.694,1.91,124.0,256.0,65.0,2935.0,'no'
9.0,14.0,126.0,1.556,0.278,1.0,2.06,35.0,126.0,17.0,2936.0,'no'
8.0,4.0,32.0,0.5,0.469,0.719,3.75,15.0,23.0,4.0,2937.0,'no'
8.0,39.0,312.0,4.875,0.378,0.962,1.64,118.0,300.0,72.0,2938.0,'no'
10.0,23.0,230.0,2.3,0.27,0.648,2.0,62.0,149.0,31.0,2939.0,'no'
8.0,16.0,128.0,2.0,0.328,0.961,1.91,42.0,123.0,22.0,2940.0,'no'
8.0,39.0,312.0,4.875,0.362,0.881,1.74,113.0,275.0,65.0,2941.0,'no'
5.0,20.0,100.0,4.0,0.47,0.73,2.35,47.0,73.0,20.0,2942.0,'no'
4.0,10.0,40.0,2.5,0.5,0.9,4.0,20.0,36.0,5.0,2943.0,'no'
4.0,10.0,40.0,2.5,0.6,0.8,4.0,24.0,32.0,6.0,2944.0,'no'
5.0,13.0,65.0,2.6,0.554,0.8,2.57,36.0,52.0,14.0,2945.0,'no'
5.0,14.0,70.0,2.8,0.329,0.5,2.56,23.0,35.0,9.0,2946.0,'no'
7.0,20.0,140.0,2.857,0.421,0.829,2.46,59.0,116.0,24.0,2947.0,'no'
5.0,17.0,85.0,3.4,0.576,0.953,2.33,49.0,81.0,21.0,2948.0,'no'
10.0,145.0,1450.0,14.5,0.268,0.747,1.83,389.0,1083.0,213.0,2949.0,'no'
10.0,62.0,620.0,6.2,0.265,0.656,2.19,164.0,407.0,75.0,2950.0,'no'
8.0,16.0,128.0,2.0,0.328,0.969,1.91,42.0,124.0,22.0,2951.0,'no'
8.0,24.0,192.0,3.0,0.297,0.865,1.84,57.0,166.0,31.0,2952.0,'no'
6.0,9.0,54.0,1.5,0.37,0.722,2.0,20.0,39.0,10.0,2953.0,'no'
10.0,261.0,2610.0,26.1,0.259,0.767,1.74,676.0,2001.0,388.0,2954.0,'no'
8.0,20.0,160.0,2.5,0.394,0.863,2.1,63.0,138.0,30.0,2955.0,'no'
10.0,39.0,390.0,3.9,0.295,0.908,2.09,115.0,354.0,55.0,2956.0,'no'
10.0,61.0,610.0,6.1,0.333,0.954,1.85,203.0,582.0,110.0,2957.0,'no'
2.0,14.0,28.0,7.0,0.464,0.536,13.0,13.0,15.0,1.0,2958.0,'yes'
9.0,42.0,378.0,4.667,0.312,0.889,1.97,118.0,336.0,60.0,2959.0,'no'
37.0,20.0,740.0,0.541,0.131,0.193,4.22,97.0,143.0,23.0,2960.0,'yes'
8.0,32.0,256.0,4.0,0.375,0.801,2.04,96.0,205.0,47.0,2961.0,'no'
6.0,14.0,84.0,2.333,0.512,1.0,3.07,43.0,84.0,14.0,2962.0,'no'
8.0,23.0,184.0,2.875,0.348,0.723,2.0,64.0,133.0,32.0,2963.0,'no'
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,2964.0,'yes'
34.0,27.0,918.0,0.794,0.219,0.554,3.09,201.0,509.0,65.0,2965.0,'yes'
36.0,43.0,1548.0,1.194,0.117,0.183,3.07,181.0,283.0,59.0,2966.0,'yes'
9.0,40.0,360.0,4.444,0.344,0.683,2.07,124.0,246.0,60.0,2967.0,'no'
8.0,14.0,112.0,1.75,0.411,0.991,2.56,46.0,111.0,18.0,2968.0,'no'
8.0,32.0,256.0,4.0,0.395,0.773,2.1,101.0,198.0,48.0,2969.0,'no'
10.0,31.0,310.0,3.1,0.316,0.752,1.66,98.0,233.0,59.0,2970.0,'no'
8.0,33.0,264.0,4.125,0.375,0.981,1.6,99.0,259.0,62.0,2971.0,'no'
8.0,20.0,160.0,2.5,0.406,0.906,1.86,65.0,145.0,35.0,2972.0,'no'
8.0,12.0,96.0,1.5,0.406,0.917,1.56,39.0,88.0,25.0,2973.0,'no'
16.0,29.0,464.0,1.813,0.144,0.496,2.58,67.0,230.0,26.0,2974.0,'yes'
7.0,34.0,238.0,4.857,0.403,0.849,1.81,96.0,202.0,53.0,2975.0,'no'
11.0,109.0,1199.0,9.909,0.234,0.62,1.92,281.0,743.0,146.0,2976.0,'no'
10.0,103.0,1030.0,10.3,0.25,0.61,1.77,258.0,628.0,146.0,2977.0,'no'
9.0,91.0,819.0,10.111,0.161,0.44,1.86,132.0,360.0,71.0,2978.0,'no'
9.0,9.0,81.0,1.0,0.358,0.728,2.23,29.0,59.0,13.0,2979.0,'no'
8.0,12.0,96.0,1.5,0.375,0.927,1.8,36.0,89.0,20.0,2980.0,'no'
8.0,40.0,320.0,5.0,0.35,0.906,1.81,112.0,290.0,62.0,2981.0,'no'
10.0,57.0,570.0,5.7,0.326,0.695,1.98,186.0,396.0,94.0,2982.0,'no'
10.0,28.0,280.0,2.8,0.343,0.975,2.13,96.0,273.0,45.0,2983.0,'no'
10.0,8.0,80.0,0.8,0.313,0.9,1.56,25.0,72.0,16.0,2984.0,'no'
10.0,15.0,150.0,1.5,0.313,0.78,2.24,47.0,117.0,21.0,2985.0,'no'
6.0,3.0,18.0,0.5,0.556,0.556,10.0,10.0,10.0,1.0,2986.0,'no'
7.0,20.0,140.0,2.857,0.493,0.979,1.82,69.0,137.0,38.0,2987.0,'no'
7.0,20.0,140.0,2.857,0.457,0.857,2.46,64.0,120.0,26.0,2988.0,'no'
6.0,8.0,48.0,1.333,0.604,0.896,3.22,29.0,43.0,9.0,2989.0,'no'
5.0,3.0,15.0,0.6,0.6,0.6,9.0,9.0,9.0,1.0,2990.0,'no'
9.0,2.0,18.0,0.222,0.611,0.722,11.0,11.0,13.0,1.0,2991.0,'yes'
11.0,221.0,2431.0,20.091,0.25,0.544,1.95,607.0,1323.0,312.0,2993.0,'no'
7.0,35.0,245.0,5.0,0.445,0.771,2.48,109.0,189.0,44.0,2994.0,'no'
10.0,33.0,330.0,3.3,0.352,0.745,2.07,116.0,246.0,56.0,2995.0,'no'
8.0,7.0,56.0,0.875,0.5,0.786,3.11,28.0,44.0,9.0,2996.0,'no'
8.0,12.0,96.0,1.5,0.531,0.813,2.83,51.0,78.0,18.0,2997.0,'no'
8.0,16.0,128.0,2.0,0.422,0.852,1.8,54.0,109.0,30.0,2998.0,'no'
7.0,20.0,140.0,2.857,0.429,0.993,2.0,60.0,139.0,30.0,2999.0,'no'
7.0,4.0,28.0,0.571,0.5,1.0,2.33,14.0,28.0,6.0,3000.0,'no'
7.0,35.0,245.0,5.0,0.494,1.0,2.2,121.0,245.0,55.0,3001.0,'no'
9.0,33.0,297.0,3.667,0.357,0.63,2.47,106.0,187.0,43.0,3002.0,'no'
6.0,30.0,180.0,5.0,0.45,0.833,3.12,81.0,150.0,26.0,3003.0,'no'
6.0,26.0,156.0,4.333,0.519,0.955,2.25,81.0,149.0,36.0,3004.0,'no'
5.0,26.0,130.0,5.2,0.492,0.785,2.37,64.0,102.0,27.0,3005.0,'no'
5.0,22.0,110.0,4.4,0.536,0.909,2.19,59.0,100.0,27.0,3006.0,'no'
6.0,15.0,90.0,2.5,0.467,0.711,3.23,42.0,64.0,13.0,3007.0,'no'
5.0,19.0,95.0,3.8,0.505,0.8,2.18,48.0,76.0,22.0,3008.0,'no'
6.0,37.0,222.0,6.167,0.392,0.757,2.23,87.0,168.0,39.0,3009.0,'no'
5.0,11.0,55.0,2.2,0.6,0.818,2.75,33.0,45.0,12.0,3010.0,'no'
5.0,13.0,65.0,2.6,0.554,0.8,3.0,36.0,52.0,12.0,3011.0,'no'
5.0,14.0,70.0,2.8,0.443,0.743,2.21,31.0,52.0,14.0,3012.0,'no'
9.0,25.0,225.0,2.778,0.329,0.502,2.55,74.0,113.0,29.0,3013.0,'no'
8.0,10.0,80.0,1.25,0.35,0.763,1.75,28.0,61.0,16.0,3014.0,'no'
11.0,54.0,594.0,4.909,0.316,0.697,2.07,188.0,414.0,91.0,3015.0,'no'
10.0,29.0,290.0,2.9,0.303,0.731,2.1,88.0,212.0,42.0,3016.0,'no'
10.0,16.0,160.0,1.6,0.288,0.744,2.19,46.0,119.0,21.0,3017.0,'no'
10.0,39.0,390.0,3.9,0.344,0.59,2.79,134.0,230.0,48.0,3018.0,'no'
8.0,14.0,112.0,1.75,0.482,0.679,3.0,54.0,76.0,18.0,3019.0,'no'
8.0,12.0,96.0,1.5,0.458,0.667,3.67,44.0,64.0,12.0,3020.0,'no'
8.0,35.0,280.0,4.375,0.425,0.843,2.09,119.0,236.0,57.0,3021.0,'no'
8.0,9.0,72.0,1.125,0.361,0.819,1.73,26.0,59.0,15.0,3022.0,'no'
8.0,22.0,176.0,2.75,0.295,0.483,2.6,52.0,85.0,20.0,3023.0,'no'
8.0,36.0,288.0,4.5,0.299,0.531,2.21,86.0,153.0,39.0,3024.0,'no'
6.0,16.0,96.0,2.667,0.281,0.542,2.45,27.0,52.0,11.0,3025.0,'no'
8.0,31.0,248.0,3.875,0.351,0.839,1.98,87.0,208.0,44.0,3026.0,'no'
8.0,45.0,360.0,5.625,0.297,0.564,1.88,107.0,203.0,57.0,3027.0,'no'
5.0,23.0,115.0,4.6,0.504,0.783,2.42,58.0,90.0,24.0,3028.0,'no'
8.0,34.0,272.0,4.25,0.36,0.717,1.88,98.0,195.0,52.0,3029.0,'no'
8.0,12.0,96.0,1.5,0.396,0.99,1.9,38.0,95.0,20.0,3030.0,'no'
10.0,28.0,280.0,2.8,0.311,0.957,1.78,87.0,268.0,49.0,3031.0,'no'
10.0,41.0,410.0,4.1,0.356,0.956,2.15,146.0,392.0,68.0,3032.0,'no'
8.0,15.0,120.0,1.875,0.475,1.0,2.38,57.0,120.0,24.0,3033.0,'no'
8.0,12.0,96.0,1.5,0.438,1.0,2.1,42.0,96.0,20.0,3034.0,'no'
10.0,9.0,90.0,0.9,0.356,0.933,1.6,32.0,84.0,20.0,3035.0,'no'
10.0,36.0,360.0,3.6,0.367,0.789,2.28,132.0,284.0,58.0,3036.0,'no'
6.0,26.0,156.0,4.333,0.423,0.769,2.36,66.0,120.0,28.0,3037.0,'no'
4.0,24.0,96.0,6.0,0.573,0.958,2.04,55.0,92.0,27.0,3038.0,'no'
5.0,30.0,150.0,6.0,0.587,0.96,2.44,88.0,144.0,36.0,3039.0,'no'
8.0,71.0,568.0,8.875,0.289,0.574,1.64,164.0,326.0,100.0,3040.0,'no'
10.0,16.0,160.0,1.6,0.444,1.0,2.22,71.0,160.0,32.0,3041.0,'no'
10.0,14.0,140.0,1.4,0.371,0.886,2.89,52.0,124.0,18.0,3042.0,'no'
10.0,16.0,160.0,1.6,0.3,1.0,1.85,48.0,160.0,26.0,3043.0,'no'
10.0,15.0,150.0,1.5,0.3,1.0,1.88,45.0,150.0,24.0,3044.0,'no'
10.0,7.0,70.0,0.7,0.357,0.757,2.78,25.0,53.0,9.0,3045.0,'no'
10.0,74.0,740.0,7.4,0.303,0.708,2.17,224.0,524.0,103.0,3046.0,'no'
8.0,30.0,240.0,3.75,0.296,0.863,2.09,71.0,207.0,34.0,3047.0,'no'
10.0,51.0,510.0,5.1,0.337,0.773,2.12,172.0,394.0,81.0,3048.0,'no'
10.0,79.0,790.0,7.9,0.244,0.742,1.79,193.0,586.0,108.0,3049.0,'no'
11.0,127.0,1397.0,11.545,0.266,0.686,2.23,371.0,959.0,166.0,3050.0,'no'
10.0,20.0,200.0,2.0,0.32,0.61,2.13,64.0,122.0,30.0,3051.0,'no'
7.0,20.0,140.0,2.857,0.464,0.9,2.71,65.0,126.0,24.0,3052.0,'no'
9.0,18.0,162.0,2.0,0.321,0.654,2.26,52.0,106.0,23.0,3053.0,'no'
10.0,35.0,350.0,3.5,0.311,0.72,1.88,109.0,252.0,58.0,3054.0,'no'
8.0,19.0,152.0,2.375,0.434,0.664,3.0,66.0,101.0,22.0,3055.0,'no'
11.0,64.0,704.0,5.818,0.25,0.597,2.0,176.0,420.0,88.0,3056.0,'no'
10.0,33.0,330.0,3.3,0.342,0.927,1.66,113.0,306.0,68.0,3057.0,'no'
10.0,16.0,160.0,1.6,0.338,0.888,2.08,54.0,142.0,26.0,3058.0,'no'
8.0,14.0,112.0,1.75,0.438,0.768,2.23,49.0,86.0,22.0,3059.0,'no'
10.0,76.0,760.0,7.6,0.322,0.689,1.99,245.0,524.0,123.0,3060.0,'no'
8.0,9.0,72.0,1.125,0.375,0.736,2.45,27.0,53.0,11.0,3061.0,'no'
8.0,21.0,168.0,2.625,0.435,0.917,2.35,73.0,154.0,31.0,3062.0,'no'
7.0,5.0,35.0,0.714,0.486,0.943,4.25,17.0,33.0,4.0,3063.0,'no'
7.0,7.0,49.0,1.0,0.347,0.633,2.83,17.0,31.0,6.0,3064.0,'no'
